Enemy, Run, Enemy_Group, Fitness, Player_Life, Enemy_Life, Time, Gain
Enemy 8, Test Run 1, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 2, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 3, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 4, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 5, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 6, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 7, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 8, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 9, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 8, Test Run 10, Run 1, Enemy Group enemies_group_two, Fitness: 87.05788162462296, Player Life: 28.600000000000257, Enemy Life: 0, Time: 331, Gain: 28.600000000000257
Enemy 1, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 1, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 21.27641489804762, Player Life: 0, Enemy Life: 70.0, Time: 306, Gain: -70.0
Enemy 2, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 2, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 90.80704314910979, Player Life: 60, Enemy Life: 0, Time: 180, Gain: 60
Enemy 3, Test Run 1, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 2, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 3, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 4, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 5, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 6, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 7, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 8, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 9, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
Enemy 3, Test Run 10, Run 2, Enemy Group enemies_group_two, Fitness: 66.37237888630936, Player Life: 0, Enemy Life: 20.0, Time: 278, Gain: -20.0
